,title,excerpt,commentCount,likeCount,topics,forumName,gender,school,totalCommentCount
0,#分享 怎麼看個股壓力位和支撐位,支撐位是指在股價下跌時可能遇到支撐從而止跌回穩的價位壓力位是指在股價上升時可能遇到壓力從而反轉下跌的價位在股票走勢中支撐位和壓力位可以相互轉換如果重大壓力位被有效突破壓力位就反過來變,2,9,"['台股', '分析', '今日台股', '股市', '股票']",股票,F,aliceli,2
0,#請益 有人這波也把電子砍光嗎,如題這波大空頭砍光電子的人多嗎小弟我昨天把賠22萬的電子股砍光了三個月的薪水QQ然後買了機票和生技果然該聽長輩的話第一二季碰傳產  三四季碰電子好後悔唷,66,30,"['股票', '電子', '賠錢']",股票,M,國立嘉義大學,136
0,#分享 傳家寶,希望這些零股台積電國泰金中美晶就當作傳家寶一代一代傳下去國小時候的零用錢只平日只有10塊國高中有20塊加上壓歲錢獎學金剩下的都拿去存起來只能買得起這些股票,15,30,"['分享', '傳家寶', '零股']",股票,M,國立中央大學,37
0,#分享 《中短線老鴨頭技術形態選股方法》,什麽是老鴨頭第一它是一種專門針對強勢回頭股的選股方法俗話說千金難買寸光陰但是在股市中有這麽一句諺語千金難買牛回頭一旦牛回頭那就是難得的機會這種形態的出現完全取決於主力的操作習慣,0,2,"['技術', '股票', '台股', '股市', '技術分析']",股票,F,aliceli,0
0,#分享 支撐與壓力,打開電視轉到財經台聽著投顧老師說17000是本波加權指數的壓力只要站不上就是偏空相信各位投資人應該對於這樣子的內容並不陌生在股票期貨市場當中常常聽到很多人在討論關鍵的支撐壓力價格,1,11,"['壓力', '股票', '台積電', '台股', '股市']",股票,F,aliceli,1
0,#分享 5/6大盤 跌的有點意思,因為美股跳水台股免不了要跟著反應但是今天這樣跌我反而有種鬆一口氣的感覺因為大家都知道會跌卻沒有破底表示有大人在動作看來短期之內應該確定會有整理震盪大崩的機率應該變小了但是最近震盪一,4,9,"['投資', '分享', '大盤', '台股']",股票,M,股市掃地蔘,12
0,#標的 台股預估,台股今年明年還能跌到剩多少考慮要不要丟高股息的etf,24,5,"['台股', '投資', '股票', '理財', 'ETF']",股票,M,0816,28
0,#分享 <鉅亨易策略> 投資圈最強回測系統(圖+文)說明,今天要來跟大家介紹鉅亨易策略投資圈最強的回測系統使用鉅亨易策略有哪些好處請看以下介紹使用鉅亨易策略可以讓我們免下載免安裝免寫程式就能進行快速選股以及快速回測打造屬於自己的投資交易聖杯,5,1,"['投資', '股票', '理財', '台股']",股票,M,投資帥帥,5
0,#分享 通膨也有週期，過去兩次週期8-10年,通膨也有週期過去美國2個通膨週期分別是1940年代的第2次世界大戰及1970年代兩次石油危機通膨週期分別走了10年19381948跟8年197219802020年開始因為新冠肺炎疫,7,13,"['投資', '理財', '台股', '美股', '股市']",股票,M,國立臺灣大學,19
0,#新聞 這9間公司好狂!連續八屆公司治理評鑑排名前5％,每年固定會留意這類的新聞雖然覺得花錢也買的到漂亮的評鑑啦不過主要是這攸關我買的富邦公司治理00692每年成分股審核時採用上市公司治理前20的企業作為股票池也給大家做參考吧新聞原文,11,30,"['台積電', '股票', 'ETF', '存股', '理財']",股票,F,大同大學,24
0,#請益 鴻海股東會紀念品,大家有鴻海股票的嗎近年來都是折價券大家都買什麼呀好奇好奇,5,5,"['鴻海', '紀念品']",股票,F,國立雲林科技大學,24
0,#請益 台泥怎麼啦！！！,一直在玩泥巴一直陷下去怎麼會這樣是因為配不好嗎,14,0,"['台泥', '股票', '理財']",股票,M,南臺科技大學,24
0,#標的 富邦金配息。,預期配股票股利1元結果只有05但現金多05元股價盤中跌快5收在713BTW 金融股開始跌表示大盤少了一個撐盤力道空方會繼續蔓延今年有持股尤其外資比重高的多加留意打到止損別,13,11,"['富邦', '配息', '台股']",股票,M,期指小凱哥,51
0,#分享 馬斯克收購推特懶人包＆後續影響,最近華爾街鬧的最沸沸揚揚的事之一莫過於馬斯克個人收購社群平台推特一事其實像馬斯克這樣直接以個人之力收購一家市值不算小的公司在市場上真的是蠻罕見的雖然最終收購還沒完全定案但沒有意外的話推特應該會,0,1,"['推特', '特斯拉', '收購', '美股', '川普']",股票,F,深夜韭廠,0
0,#標的 3710連展投控,請問大家對這隻股票有什麼看法嗎 買在14塊 不知道還有沒有機會解套,4,1,"['投資', '股票']",股票,M,德明財經科技大學,4
0,#請益 [請益]當沖的順序,大家好想請問以同一檔股票來說假設上下震幅很大的情況下若想在某時段做空另一時段做多的話以電子app操作那排單順序先賣現沖現股買進現股買進現股賣出文字敘述疑,4,2,"['請益', '股票', '台股']",股票,M,國立中興大學,11
0,#分享 0506盤後分析,今日新台幣再重貶到297兌1美元顯現大量資金在抽離市場昨日漲多的個股今日幾乎都回吐甚至向下破底除非可以盯盤否則在這種盤勢下很容易短套盤面架構今日只剩航運類股獲得喘息重災區落在網通類股,0,5,"['投資', '股票', '理財', '台積電', '台股']",股票,M,  ,0
0,#請益 這次大家是不是都蠻理性的,大跌證交所都會發新聞稿來穩定民心說服大家台股基本面穩健說是這樣說但真的相信證交所新聞稿的大家現在也倒一片吧以往大跌都有好多畢業文但這次還沒看到什麼畢業文其實大家都蠻理性的吧,22,7,[],股票,F,國立清華大學,31
0,#標的 5/6號大盤盤後,315日起計算外資多空單股指期貨多單增2500空單增2301累積11425多單8877空單股票期貨多單增2275單空單增3690單累積16395多單74730空單選擇權賣,8,12,"['標的', '大盤', '股票']",股票,M,asds,23
0,05/06 三大法人買賣金額統計, 三大法人買賣金額統計 億元 單位名稱  買進金額  賣出金額  買賣差額自營商自行買賣  2042  2628  586自營商避險  6068  1,0,1,"['台股', '三大法人']",股票,D,巴菲特 Bot 零號機,0
0,#請益 REITs 在升息階段到底會漲會跌阿？,最近股市波動真大偶然看到股感介紹REITs的文章看來再升息階段REITs也有不錯表現現在適合入手嗎選0090800714還是00712權益型00908十大成分是美國新加坡0,5,12,"['etf', '股票', '請益', '升息', 'reits']",股票,M,中國科技大學,5
0,#新聞 台灣大逃殺,美股周四上演資金大逃殺亞股今 6 日也全面倒地台股一度暴跌逾 380 點回測 16300 點電子股殺聲隆隆千金股及金融股均遭大舉提款不過航運股相對有撐帶動大盤跌勢收斂加權指數終場,9,8,"['台股', '今日台股', '大盤', '股市', '股票']",股票,F,aliceli,17
0,#新聞 現在炒元宇宙過氣了吧,Meta看重台灣科技產業鏈的關鍵地位與資策會攜手成立全亞洲第一座元宇宙XR Hub Taiwan社群空間總統蔡英文出席啟用典禮總統表示元宇宙創造的世界將翻轉人們的未來現在元宇宙技術也應用在現,10,8,[],股票,F,輔仁大學,12
0,05/06 台股收盤指數, 大盤收盤統計 加權指數164082  28792172櫃買指數19617  23812台股成交金額245877 億今日漲幅榜代號  股名 ,0,2,"['台股', '今日台股']",股票,D,巴菲特 Bot 零號機,0
0,#請益 亞聚跌停,想問一下各位少年股神亞聚今天跌停之後下禮拜一會繼續跌還是會回彈呢答對沒有獎品,10,4,"['股票', '請益', '台股']",股票,M,國立交通大學,12
0,#請益 紙本未上市股票是否要貼在牆上當壁紙警惕自己,小弟年輕時貪念太重花了幾萬塊買了未上市股票堅信自己是正確的投資過幾年就可以財富自由過了大概兩三年就確信自己應該是被詐騙集團騙放下拿回這筆錢的念頭認清腳踏實地的重要性血淋淋的教訓擺在眼前如,3,1,"['股票', '投資', '警惕', '理財']",股票,M,國立臺北科技大學,3
0,#標的 航運   2637-慧洋,我後來有說要當沖  今天就小賺便當錢慧洋逆著大盤上漲突破前高107開102 收108應該不用多說什麼吧另外2606裕民也很看好今天投信買最多的是裕民慧洋下禮拜 持續看好 突破110,17,13,"['台股', '技術分析', '當沖', '航運', '股票']",股票,M,古早味,96
0,#分享 量價關係,在市場上打滾過幾年的投資人應該對這句話不陌生新手看價高手看量同時華爾街也有一句名言成交量是股市的元氣股價只不過是量的表現而已成交量通常比股價先行在股票市場上其實有非常多種技術指,0,3,"['分析', '股票', '投資', '股市', '台股']",股票,F,aliceli,0
0,"#分享 移動平均線（Moving Average , MA）",在學習技術分析的開端相信大家都會從最常見的 移動平均線 指標開始學起我自己在學習技術分析的開端也是從均線開始切入移動平均是一個在股市重要的概念有別於單純的價量這項指標把時間這個維度拉,1,6,"['股票', '技術分析', '請益', '新手', '股市']",股票,F,aliceli,1
0,#請益 #新手詢問 定期定額扣款,小弟我今年剛進入職場然而想要定期定額投資目前是每月6號扣款申請的是00878但今天發現錢已經被扣了但是為什麼我的庫存裡還沒有00878的零股呢 求解,3,0,"['新手', '扣款']",股票,M,南部麥茶王,4
0,#請益 被套的股票是不是沒救了,請問台聚跟凌陽今年還有機會再漲嗎我看道瓊大跌持股也賠爆目前台聚均價318凌陽439雖然不急著用錢但也在想會不會越攤越平可以拜託各位給點建議嗎謝謝,107,52,"['股票', '請益', '今日台股', '投資', '股市']",股票,F,銘傳大學,168
0,#分享 K棒型態,K棒型態之前我們在文章當中有介紹到技術分析之母K線圖相信各位讀者對於單一K棒的形成有清楚的了解那K棒除了表達開盤價最高價最低價收盤價之外還可以觀察出什麼訊息其實不同的 K棒型態 ,2,7,"['分析', '股票', '台股', '新手', '技術分析']",股票,F,aliceli,5
0,#請益 K線圖,技術分析之母K線圖投資人剛接觸金融市場時看到複雜的技術 線圖 應該是頭昏腦脹的吧其實所有的技術線圖都是源自於每一根K棒所組成在技術分析的領域當中看懂K線圖可以說是投資人在市場上的基本功,2,11,"['台指', '大盤', '台股', '新手', '技術分析']",股票,F,aliceli,3
0,#分享 MACD底背離+頂背離,MACD底背離底背離一般出現在股價的低位區當股價K線低點比前一次低點低而MACD指標的低點卻比前一次低點高這叫底背離現象如下圖我們看MACD的底背離同樣可以用來判斷指數的走勢當指數K,0,10,"['分析', '股票', '台股', '技術分析', '請益']",股票,F,aliceli,0
0,#其他 各位今天接什麼,想問今天大跌各位接了什麼呢還是繼續觀望空手等更低呢,52,7,"['投資', '股票', '理財', '台股']",股票,M,義守大學,76
0,#分享 5/6 盤前重點整理,各位同學早上好一日之計在於晨透過新聞內容掌握目前趨勢走向並透過利多利空消息掌握風險每天重新審視自己目前的持股美股四大指數收盤數據道瓊工業指數崩跌102418點或301來到3303,0,10,"['投資', '股票', '理財', '台股', '股市']",股票,M,練股功,0
0,#分享 美股回馬槍，這個餘震好大！,道瓊挫1063點道瓊那指跌幅2020年來最慘美股今天在通膨經濟成長趨緩及美國10年期公債殖利率突破3等多重因素下全面重挫以上為新聞內容升息與縮表一定是讓今年股市會非常震盪經濟若持續衰退,4,8,"['股市', '技術分析', '大盤', '台股', '盤勢分析']",股票,F,Julie,6
0,#分享 漲聲之後還剩什麼？,漲聲之後還剩什麼現在的通膨率居高不下反映著高物價熱度不減今晚55台灣日期美國失業人口激增 高於預期景氣不錯的市場該伴隨著溫和的通貨膨脹以及可預估的較低失業現在還是沒有新聞一,1,1,"['投資', '股票', '理財', '台積電', '台股']",股票,M,市場小白,1
0,#標的 006208與00878配置,請問各位一個月規劃3萬的話006208及00878會如何分配比重還是可以再多一個金融股配置謝謝大家,13,13,['股票'],股票,M,Yue,15
0,#分享 週末鬼故事？,市場總喜歡找理由下跌昨天美股的下跌歸咎於通膨但通膨存在的問題不是這12天發生的事包括聯準會每次的會議也是在想辦法將通膨傷害壓致最低現在要擔心的停滯性通膨是否發生這會導致企業獲利大幅,3,3,"['投資', '股票', '理財', '台積電', '台股']",股票,M,  ,5
0,#其他 還接刀嗎？,準備好了嗎雙手舉高Option 1 接爆Option 2 先不要Option 3 空爆,5,4,"['股票', '台股', '美股', '股市']",股票,M,阿斯伯里大學,7
0,#標的 2303聯電…,韭菜我本人聯電第一張我買在682最近攤了零股500股在483目前覺得還會再跌還是等40來了在攤一張呢真實庫存部位損益,51,58,"['聯電', '投資', '股票', '理財', '台股']",股票,M,凱文,95
0,#分享 5/5  強勢族群&財經新聞,55強勢族群財經新聞今天早上六點起來參加一個會議蠻特別的體驗跟很多不同行業的人一起活動也算是看到人家專業的那一面果然要學的還不少單單是談吐內涵就輸一大半鹽還吃的不夠啊波段,2,3,"['財經', '新聞', '股市', '新手', '台股']",股票,M,happytrade22,3
0,#分享 大家都有溜過狗勾嗎💗,我相信大家都認同狗勾是極度療育且可愛的動物抱歉我沒有狗狗的照片所以拿我覺得很可愛又很療育的貓咪照片來放雖然並不是每個人都有養狗但是應該大部分人都有溜過狗的經驗正常來說遛狗的時候我們會牽著狗,11,322,"['投資', '股票', '理財', '寵物', '狗']",股票,M,眠月,30
0,#分享 存股策略分享,看有人在問就順便分享一下個人的看法存股是以最少的錢買到最多的股數以求能在配股息時有更多回饋進而達到每年領股息超越年薪或年消費若每月投資一萬當作水平線以長期的季均線為準若股價上漲到季線之上1,2,12,"['存股', '策略', '理財', '投資']",股票,M,老司雞,4
0,#分享 5/5 短線上，是反彈還是翻多呢？,今天不只使得 5均 上彎也順便挑戰了14均以及下降趨勢線最近幾天只要今天低點不破自然短期均線就會趨緩調頭下降趨勢線的壓力就能挺過去但是今天看來賣壓還是很重但是短期之內可望不跌順利進去盤整,4,1,"['分享', '投資', '股票']",股票,M,股市掃地蔘,25
0,#標的 4116明碁醫走弱再強拉收漲停，大家怎麼看x薯條加大,今天早盤看盤的時候有再觀察這一檔4116一開始的時候還想說這一檔今天表現弱弱的後來工作比較忙APP的訊號跳出都沒注意盤後看今天盤勢的時候才赫然發現他竟然收漲停然後就稍微研究了一下他的日K線,3,2,"['薯條', '投資', '股票', '台股', '股市']",股票,M,薯條加大,6
0,#分享 0505 開高搶錢 +4.9W,當沖筆數跟確診人數都有點多的日子小弟分享其中做的一檔今天大盤開高早盤就順勢小弟就是找出看得順眼的股票做多例如這種昨日一根大紅棒今日也站上的就這樣快速進進出出直到大盤0923附,3,4,"['投資', '當沖', '股票', '股市', '理財']",股票,M,小小社畜投資紀錄,6
0,#請益 金可下市後我的股票去哪裡了😭,金可下市後股票會去哪裡呢,26,26,"['股市', '股票', '請益']",股票,F,11,44
0,#請益 ［已解決］關於標借股票報稅問題,去年有標借股票加總大約6萬的標借收入但在今年收到的報稅單上卻顯示租賃所得7萬多已確認過每日標借收入加總確定是6萬多和營業員說想拿收入明細但營業員卻表示他們沒有明細因為標借是外包的已上網,2,1,[],股票,F,國立中興大學,7
0,#分享 如昨天多數人預期反彈,昨天開了一個投票如多數人預期FOMC會議結束後會反彈但這麼多人看反彈那是否有操作還是大家都郎勒呷米粉哩勒話燒我自己是進場奈米空面板單純看反彈到下降月線做空Option 1 今天進,2,0,"['投資', '股票', '理財', '台股']",股票,M,建國科技大學,7
0,#標的 散裝航明天all in 等我消息,2637 慧洋KY布林通道上軌4均線上Macd 0軸上 又交叉 翻紅成交量逐漸放大外資投信 持續買超,32,8,"['台股', '技術分析', '當沖']",股票,M,古早味,56
0,#分享 0505盤後分析,Fed公佈升息2碼後市場利空出盡且鮑威爾也透露在接下來的會議中將升息2碼並不考慮3碼的鴿派言論市場面台股今日受到昨晚美股激勵下開出紅盤但成交量卻沒因此放大顯現市場買盤信心依舊不足賣壓沈重,0,2,"['投資', '股票', '理財', '台積電', '台股']",股票,M,  ,0
0,#標的 網友提問：鴻海EPS已經算不錯了，為什麼劉董說今年也要追求EPS最大化呢？,網友版大您好想請教您剛看完316鴻海法說劉董事長提到今年要EPS極大化然後EPS已經算不錯了為什麼還要EPS極大化呢是不是預期今年毛利會減少ANS 劉董提到的EPS 極大化公司經營,1,5,"['網友', '鴻海', '投資', '股票', '理財']",股票,M,維克先生,1
0,"#分享 #分享 大盤反彈印證，盤勢接下來怎麼走呢？
專題主題－存股與定存股(給存股族)",上篇文章提到大盤已來到短線低點在聯準會宣布升息後將會利空出盡今天是跌深電子科技股的反彈秀但我也說過反彈的幅度有限這一波電子科技股的套牢是金融海嘯來最大的套牢賣壓要消耗肯定沒那麼快因此今天在,89,371,"['大盤', '存股', '投資', '股票', '台積電']",股票,M,Sean851127,607
0,#分享,,0,0,"['股票', '理財', '台股', '股市']",股票,M,投資帥帥,0
0,#新聞 鴻海股東購物節 賭盤開起來🤣,鴻海集團旗下可購樂表示今日開始至8月31日持有鴻準業成6456台康生技6589台揚2314廣宇2328森崴6806永崴3712松上6156正崴天鈺4,1,4,[],股票,F,國立宜蘭大學,3
0,#分享 對未來來講，現在每個點都是低點。,對未來來講現在每個點都是低點我之前有發一篇高點與低點買其實對總報酬影響不大的文章可是被官方刪除了就不再重po了想看的再去我的臉書看吧發文那篇文之後有人疑問的問我怎麼可能每次都買在,14,15,"['投資', '股票', '台股', '理財', 'ETF']",股票,M,股球,62
0,#分享,,0,0,"['虛擬貨幣', '加密貨幣', '新手', '現貨', '投資']",股票,M,淡江大學,0
0,#標的 航海王最後一篇 更）,先說明不要像這位同學堅持回文嗆每週被我打臉不甘願堅持這樣就會很難看的唷我已經回覆在B201正文如下大家好我是中央長榮王緊急更新一下原訂每週五更新 但今天觀察了各項指數及台,30,14,"['投資', '股票', '航海王', '台股', '股市']",股票,M,國立中央大學,115
0,05/05 三大法人買賣金額統計, 三大法人買賣金額統計 億元 單位名稱  買進金額  賣出金額  買賣差額自營商自行買賣  2789  2479  31自營商避險  6775  66,0,4,"['台股', '三大法人']",股票,D,巴菲特 Bot 零號機,0
0,#新聞 老謝開口了,財信傳媒董事長謝金河在臉書發文表示困擾市場的美國聯準會升息4日終於塵埃落定鮑爾沒有擺出超鷹派的臉孔升息2碼利率區間075到1市場沒有看到鮑爾下個月升3碼的暗示已經很滿意結果在升息底,1,19,[],股票,M,東吳大學,1
0,#分享 震盪盤心好累？心態調適小秘訣！,近期盤勢震盪市場上想必有人覺得心裡很難熬族群輪動快資金延續性不足操作難度提升但股海也想跟你們說 撐過去往後面對這種盤勢也能很泰然自若股市並非永遠都只漲不跌總會有震盪有壓回所以習,0,7,"['投資', '股票', '理財', '台股', '股市']",股票,M,股海漂流記-心態至上,0
0,#標的 5/5日大盤盤後,股指期貨多單增935單空單增2043單累積8925多單6576空單股票期貨多單增519單空單增2024單累積多單14120空單71040選擇權賣權增1686單買權增4654,5,5,"['大盤', '股票']",股票,M,asds,43
0,#請益 如何克服存股還是想挑進場時機的心魔,如題理論上存股就是不擇時不擇價反時間到了就買拉長持有時間去平滑成本曲線但說是這樣說看到近期市況波動大還是會有一種想要等更便宜的心魔往往會因為這樣破壞自己的紀律不知道有什方法可以,18,6,[],股票,M,東海大學,18
0,#分享 經濟衰退警訊已經出現了，你的逃跑機會在哪裡？,分享51發表文章本週大局觀討論經濟衰退警訊已經出現了你的逃跑機會在哪裡先講結論再分享四個觀點結論56月若出現反彈逃命波不要再腳麻了鮑爾已表明經濟軟著陸難衝擊勢在必行等到經濟數據,19,23,"['投資', '台股', '股市', '盤勢分析', '技術分析']",股票,F,Julie,48
0,05/05 台股收盤指數, 大盤收盤統計 加權指數1669612  13028079櫃買指數19855  338173台股成交金額250848 億今日漲幅榜代號  股名  ,0,0,"['台股', '今日台股']",股票,D,巴菲特 Bot 零號機,0
0,#其他 （二更）關於xx明燈、張莉姿老師、陳韻寒小幫手、陳棟小助手、AGoodcoin,關於這個群看到最近有人在討論正好本人及朋友們也在裡面基本上割的差不多了先恭喜有領到錢沒被騙的各位給沒參加的朋友了解一下這個群的參加條件是股民即可目前詢問下來入坑的都是經朋友介紹而且都是,36,8,"['詐騙', '投資']",股票,M,撿到的,326
0,#分享 當沖與隔日沖介紹懶人包！誰適合做當沖和隔日沖？,在上一篇文章中有和大家聊到投資新手該做的準備其中提到在正式開始投資之前要先選擇一個適合自己的交易方式那這四種交易方式具體差異在哪又分別適合甚麼類型的人接下來幾次的內容Dr David會分別和,2,12,"['懶人包', '投資', '股票', '介紹', '理財']",股票,M,Dr. David,11
0,#其他 股票新手,我最近想學零股交易但我有點看不懂有誰可以教我一下嗎,9,5,"['新手', '零股']",股票,F,小熊🐻,18
0,#其他 當初那些韭菜在哪裏，金融魚尾好吃嗎,看著三月底這文章我只能說韭菜真多還在跟我韭言韭語早說了可憐被當提款機,23,4,"['韭菜', '金融', '股票', '台股']",股票,M,國立政治大學,102
0,#分享 FED態度較預期鴿派，關注通膨與製造業訂單確認股市落底時間,重點彙整1 FED會議如預期升息2碼並宣布自61 實施每月475 億縮表並在3個月後提升至每月950億  原以為61就開始進行950億縮表2 宣告目前並未考慮一次升息三碼  原,0,2,"['分享', '投資', '股票', '理財', '股市']",股票,M,Mr. New Rich,0
0,#請益 新手借券利息設定請教,手上有存兩檔金融股共10張在富邦的app看到借券的功能想說存金融股的股票放長期的不會賣把股票借出去加減賺利息我是台企銀3張設定3趴新光金7張設5趴過了五天還沒借出是利息太高嗎可是上網查,5,1,"['借券', '請益', '股票', '利息', '投資']",股票,M,國立東華大學,5
0,#分享 美股一分鐘-鮑威爾精彩救市6大重點全在這,IG 美股餅乾屑滿滿的翻譯蒟蒻喔請安心服用IG還有更多貼文內容唷快來追蹤一波囉哈哈不知道有沒有讓屑屑小夥伴們學習到如果有再留言屑屑ㄒㄧㄝˋㄒㄧㄝˋ一人一留言救救餅乾屑,0,6,"['美股', '投資', '股票', '股市', '理財']",股票,M,美股餅乾屑,0
0,#分享 5/5盤前重點整理,各位同學早上好一日之計在於晨透過新聞內容掌握目前趨勢走向並透過利多利空消息掌握風險每天重新審視自己目前的持股美股四大指數收盤數據道瓊工業指數上漲 93227 點漲幅 281收 ,0,5,"['投資', '股票', '理財', '台股', '股市']",股票,M,練股功,0
0,#分享 逃命的機會來了！,開獎時間到如市場預期聯準會決議這個月升兩碼下個月起每個月縮表475億美金以下兩點解讀1把握大盤反彈時機這不是讓大家繼續加碼是逃跑和短線搶反彈的機會2減碼和縮表都代表著市場資金只,29,36,"['投資', '台股', '股市', '技術分析', '今日台股']",股票,F,Julie,51
0,#分享 利空出盡符合預期,盤前一覽利空出盡符合預期早盤美股尚在觀望升息議題費半一度跌逾2會後如市場預期加息2碼且鮑威爾也在會議中發表未來2次的會議考慮加息2碼但並未考慮3碼的鴿派言論3大指數聞訊勁揚今日有機,1,3,"['投資', '股票', '理財', '台積電', '台股']",股票,M,  ,3
0,#請益 Firstrade 外幣戶入金問題,最近有想投資美股的意願券商已經開Firstrade網路查大部分的人似乎都是用國泰外幣800手續費做入金因為我目前只有koko 的帳戶想請問一下國泰的koko外幣戶也能入金嗎謝謝,2,2,"['投資', '股票']",股票,M,國立雲林科技大學,2
0,#請益 ETF 會泡沫化嗎,朋友告訴我不要再買etf了因為看0050006208最近都超慘她叫我轉去玩個股不要再投資這個被外資提款到哭的etf了她說etf的輝煌時期已經過了接下來一定會泡沫化請問真的是怎樣嗎每個,141,64,"['etf', '股票', '理財', '台股', '股市']",股票,F,新生醫護管理專科學校,195
0,#分享 最近看到很多當沖的文,tick流上圖為今年三月損益上圖為今年四月損益手續費為28折1000退720塊沒有一筆損益為負算進手續費折讓雖然沖的量不大下面為去年10月比較認真沖的時候含折讓,2,4,"['投資', '股票', '理財', '當沖', '金融']",股票,M,理組文科生,4
0,#請益 元大投資先生下單,我上週五下單禮拜五跟禮拜一都有看到委託成功但之後就全部消失了在明細中也都沒有我也有確定銀行裡面有足夠的錢有大大可以告訴我是怎麼回事嗎 第一次下單,3,0,['投資'],股票,F,逢甲大學,9
0,"#請益 美股問題請益
請問各位大大，今天要下標時出現下圖的警語，但是我今日沒有要當沖，如果沒有當沖是不是就不會出現當日沖銷補繳金額?",,1,2,"['美股', '請益', '股票']",股票,M,Mike0711,1
0,#分享 當沖心得～分享給大家🥳,初次發文如果有違反版規請告知鞭小力一點以下正文去年剛開始玩當沖的時候賠了一屁股債把辛苦在飲料店打工的錢都賠光了Д後來家人知道被罵慘了之前都是用的5分k來做當沖的依據,14,20,"['投資', '股票', '理財', '台股', '股市']",股票,F,jasmine,32
0,#標的 世鼎詐騙　討論飆股/隔日沖/大家小心,FB先看到報名牌等討論飆股免費入群群裡都是幽靈很用心的詐騙LINE裡有老師教再叫你加美女助理玩當沖隔日沖再玩申購小心再來一招是場外OTC免費的叫你儲值又可當日出金如果懷,2,4,"['詐騙', '標的', '投資', '股票', '當沖']",股票,F,高雄醫學大學,2
0,#請益 台新月退日期,想問版上有人是使用台新證券的嗎想請問月退日期是每月幾號,2,1,"['股票', '台股']",股票,M,國立中興大學,3
0,#分享 5/4 只憑感覺說說話,這兩天感覺應該都在美國相關動向跟官方動向導致整個大盤都安安靜靜交易量大減週k而言空方力道還是一波強一波的感覺短期而言至少站上5均已經3天了那短期總有給人希望的感覺基本上感覺是能逃就,1,1,"['分享', '投資', '股票', '台股']",股票,M,股市掃地蔘,4
0,#請益 #新手請益,抱歉想請問各位大大 小的於華南證券開戶想請問華南證券有提供股東會通知書 電子化申請嗎因於相關網站上找不到任何資料 加上客服目前休息中想請教各位股神們感激不盡,1,0,"['新手', '請益', '股票']",股票,F,苡,2
0,#分享 FED聯準會升息開獎前作停利,相信大家常看到股狼球隊的美股與國際行情追蹤制服組報報美股講古與晨間短訊等等現在國際行情與訊息每天都快速的轉動著有很多研究美股的朋友都喜歡追著新發佈的經濟數據面在跑從PCEISM小非農A,3,8,"['投資', '理財', '台股', '美股', '心情']",股票,M,股狼球隊,3
0,#請益 權證,想請問各位大股神們近期我研究了權證但還是不太了解權證的買賣流程以及賠錢程度我近期看的影片都是說假設我買一張權證是現在每股0900那意思是他只要低於我0900買進的股價那是不是就全部賠掉了,4,0,"['權證', '投資', '股票', '理財']",股票,M,愛亂想的雙子男,14
0,#請益 新手求教學,家境不怎麼好22歲努力靠自己打工才存到65萬但大家都說存在銀行沒有用 買股票才能錢滾錢所以這幾天去永豐開戶 非常新手對股票超級不懂 所以不敢亂買目前觀望00500062080087,30,38,"['投資', '新手', '教學', '學習', '股票']",股票,F,安安你好,48
0,#分享 5/4強勢族群&財經新聞,54 強勢族群財經新聞今天終於體驗人生的第一次快篩插下去的瞬間真的飆淚出來其實也不是會痛只是就一種異物感會讓你超級不適應捅完過了12個小時還是覺得哪裡怪怪的還好昨晚感覺怪怪的有點,0,6,"['財經', '新聞', '快篩', '心情', '不舒服']",股票,M,happytrade22,0
0,#分享 Fed如預期升兩碼的話,假如Fed如預期升兩碼大家是覺得短期利空出盡 會反彈還是持續悲觀 向下探底目前我還是只買防禦型的標的避免被巴來吧去Option 1 利空出盡 會反彈Option 2 持續悲觀 向下,11,7,"['投資', '股票', '理財']",股票,M,建國科技大學,40
0,#分享 近期操作分享-＞航運,426打年線購入427下跌至下方支撐半年線收上來並且投信持續購入長榮及陽明貨櫃雙雄連動428季線支撐守的好52均線扣抵上彎稍微出量53量縮大盤當日量為1808,3,1,"['航運', '分享', '投資', '股票', '理財']",股票,M,理組文科生,6
0,#新聞 特斯拉計畫在上海再蓋一座工廠,特斯拉計畫在上海再蓋一座工廠讓上海成為全世界最大的EV出口地上海都已經封城這麼久了馬投顧為何還要在上海設廠如果是因為現在都自動化工廠那出口難道也不需要人力嗎有點看不明白啊,4,1,[],股票,F,國立宜蘭大學,4
0,#請益 防疫股還有什麼可能會漲?,台股的疫情持續升溫每日的本土確診數持續攀升前些日子大量的資金流進生技醫療防疫中不過最近快篩股倒地生技股又開始爛了防疫股也幾乎壓回起漲點疫情越來越嚴重的情況下股價卻始終沒有反應現,16,57,"['投資', '股票', '理財', '台股']",股票,F,東海大學,19
0,#請益 套在面板只能認賠了嗎,中國廠的 LCD液晶電視面板產能不斷開出供給淹沒全球導致 LCD 價格頻頻下殺據傳南韓面板巨擘 LG DisplayLGD難以競爭今年下半產量將驟減 10韓國經濟日報2日報導內情,6,0,[],股票,F,國立東華大學,6
0,#分享 明天過後？！,又是一個沒什麼激情的交易日無量真的很難玩多看少做至少今日指數都在盤上震盪沒有將429日的跳空缺口封閉盤面分析昨日由高價ic設計來撐盤面今日馬上轉換到權值電子股台積電鴻海聯電等跌,2,4,"['投資', '股票', '理財', '台積電', '台股']",股票,M,  ,4
